City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
261,Grindavik,63.8424,-22.4338,48.67,76,75,9.22,IS,2022-08-01 05:43:11,broken clouds
262,Okhotsk,59.3833,143.3,58.64,88,100,7.9,RU,2022-08-01 05:39:03,overcast clouds
263,Acarau,-2.8856,-40.12,75.9,87,2,13.73,BR,2022-08-01 05:43:12,clear sky
264,Sitka,57.0531,-135.33,57.09,94,100,5.75,US,2022-08-01 05:37:46,light intensity drizzle
265,Bridlington,54.0831,-0.1919,57.88,86,98,5.59,GB,2022-08-01 05:39:32,overcast clouds
266,Piacabucu,-10.4056,-36.4344,72.63,84,4,8.72,BR,2022-08-01 05:43:12,clear sky
267,Santa Isabel Do Rio Negro,-0.4139,-65.0192,71.55,93,50,2.62,BR,2022-08-01 05:43:13,scattered clouds
268,Racine,42.7495,-88.0751,73.09,83,40,4.61,US,2022-08-01 05:40:43,scattered clouds
269,Chitral,35.8462,71.7858,83.79,37,7,8.3,PK,2022-08-01 05:43:13,clear sky
270,Zhigalovo,54.8097,105.1578,70.72,82,100,5.01,RU,2022-08-01 05:43:14,light rain
271,Tuy Hoa,13.0833,109.3,90.73,58,94,9.44,VN,2022-08-01 05:42:55,overcast clouds
272,Maloy,61.9353,5.1136,53.33,70,28,3.65,NO,2022-08-01 05:43:14,scattered clouds
273,Vanderhoof,54.0166,-124.0198,68.36,53,37,6.15,CA,2022-08-01 05:43:14,scattered clouds
274,Sirari,-1.2333,34.4333,66.85,69,25,4.52,TZ,2022-08-01 05:43:15,scattered clouds
275,Ayan,56.45,138.1667,56.57,96,100,12.15,RU,2022-08-01 05:42:42,light rain
276,Mendi,-6.1761,143.6513,62.98,92,97,2.82,PG,2022-08-01 05:43:15,overcast clouds
277,Tiksi,71.6872,128.8694,40.6,90,100,15.14,RU,2022-08-01 05:43:16,overcast clouds
278,Andapa,-14.65,49.65,70.09,67,17,2.42,MG,2022-08-01 05:43:16,few clouds
279,Dingle,10.9995,122.6711,86.14,69,100,3.98,PH,2022-08-01 05:37:48,light rain
280,Prince George,53.9166,-122.753,72.63,67,0,0.0,CA,2022-08-01 05:44:17,clear sky
281,Mount Isa,-20.7333,139.5,83.97,18,0,5.75,AU,2022-08-01 05:44:17,clear sky
282,Barra Do Garcas,-15.89,-52.2567,67.32,35,0,2.95,BR,2022-08-01 05:44:18,clear sky
283,Nanortalik,60.1432,-45.2371,45.59,95,95,8.61,GL,2022-08-01 05:37:49,overcast clouds
284,Falun,60.6036,15.626,60.94,90,100,5.01,SE,2022-08-01 05:44:18,light rain
285,Praia Da Vitoria,38.7333,-27.0667,70.05,88,20,4.92,PT,2022-08-01 05:42:00,few clouds
286,Bethel,41.3712,-73.414,73.76,90,40,0.0,US,2022-08-01 05:37:43,light rain
287,Dauriya,49.9333,116.8667,84.25,35,24,12.39,RU,2022-08-01 05:44:19,few clouds
288,Pindiga,9.9833,10.9333,70.11,93,99,11.79,NG,2022-08-01 05:44:19,overcast clouds
289,Te Anau,-45.4167,167.7167,43.59,94,100,8.08,NZ,2022-08-01 05:42:52,overcast clouds
290,San Andres,12.5847,-81.7006,84.22,79,20,10.36,CO,2022-08-01 05:44:20,few clouds
291,Prestice,49.573,13.3335,69.42,85,20,2.3,CZ,2022-08-01 05:44:20,few clouds
292,Tromso,69.6496,18.957,57.22,77,0,2.3,NO,2022-08-01 05:44:20,clear sky
293,Cayenne,4.9333,-52.3333,78.1,1,72,0.0,GF,2022-08-01 05:40:11,broken clouds
294,Luwuk,-0.9516,122.7875,82.38,83,96,3.62,ID,2022-08-01 05:44:21,overcast clouds
295,Kursumlija,43.1458,21.2686,71.35,45,0,2.57,RS,2022-08-01 05:44:21,clear sky
296,Panguipulli,-39.6333,-72.3333,40.55,99,95,0.98,CL,2022-08-01 05:44:22,overcast clouds
297,Ust-Tarka,55.5672,75.705,61.54,80,99,14.41,RU,2022-08-01 05:44:22,overcast clouds
298,Lithakia,37.7167,20.8333,76.37,73,0,0.0,GR,2022-08-01 05:44:22,clear sky
299,Ribeira Grande,38.5167,-28.7,73.35,75,10,7.07,PT,2022-08-01 05:37:53,clear sky
300,Huarmey,-10.0681,-78.1522,61.74,89,10,7.85,PE,2022-08-01 05:44:23,clear sky
301,Kruisfontein,-34.0033,24.7314,46.13,76,0,4.14,ZA,2022-08-01 05:44:23,clear sky
302,Port Elizabeth,-33.918,25.5701,47.32,84,0,4.61,ZA,2022-08-01 05:39:06,clear sky
303,Baghmara,23.795,86.2085,93.96,47,83,1.48,IN,2022-08-01 05:44:24,moderate rain
304,Rock Sound,24.9,-76.2,83.08,77,9,17.29,BS,2022-08-01 05:44:24,clear sky
305,Arua,3.0201,30.9111,63.81,91,94,6.13,UG,2022-08-01 05:44:25,overcast clouds
306,Dabat,12.9842,37.765,54.46,94,100,3.02,ET,2022-08-01 05:44:25,light rain
307,Los Llanos De Aridane,28.6585,-17.9182,67.75,94,75,11.5,ES,2022-08-01 05:44:25,broken clouds
308,Luderitz,-26.6481,15.1594,54.14,71,23,4.94,NA,2022-08-01 05:37:44,few clouds
309,Malakal,9.5334,31.6605,73.04,93,93,4.23,SS,2022-08-01 05:44:26,moderate rain
310,Saint-Joseph,-21.3667,55.6167,74.21,66,18,2.75,RE,2022-08-01 05:36:35,few clouds
311,Vao,-22.6667,167.4833,70.25,79,90,23.67,NC,2022-08-01 05:44:26,overcast clouds
312,Laguna,38.421,-121.4238,77.18,65,0,6.91,US,2022-08-01 05:43:13,clear sky
313,Xinmin,41.9908,122.8253,88.95,65,28,6.31,CN,2022-08-01 05:44:27,scattered clouds
314,Pak Phanang,8.3511,100.202,93.04,66,100,9.15,TH,2022-08-01 05:44:27,overcast clouds
315,Grand Gaube,-20.0064,57.6608,74.37,67,3,5.99,MU,2022-08-01 05:41:32,clear sky
316,Susuman,62.7833,148.1667,63.01,66,100,11.03,RU,2022-08-01 05:44:28,overcast clouds
317,Matagami,49.7502,-77.6328,60.91,94,100,4.61,CA,2022-08-01 05:44:28,overcast clouds
318,Letlhakeng,-24.0944,25.0298,60.37,27,13,17.6,BW,2022-08-01 05:44:29,few clouds
319,Mago,53.2514,140.1822,83.41,49,64,7.27,RU,2022-08-01 05:44:29,broken clouds
320,Karlstad,59.3793,13.5036,59.56,93,100,8.05,SE,2022-08-01 05:44:29,drizzle
321,Constitucion,-35.3333,-72.4167,48.29,91,95,7.05,CL,2022-08-01 05:44:30,overcast clouds
322,Coxcatlan,18.2667,-97.15,65.48,88,64,2.37,MX,2022-08-01 05:44:30,broken clouds
323,Escanaba,45.7453,-87.0646,71.96,87,0,10.0,US,2022-08-01 05:44:30,clear sky
324,Anadyr,64.75,177.4833,59.5,51,0,8.95,RU,2022-08-01 05:44:31,clear sky
325,Leeuwarden,53.2014,5.8086,62.98,91,100,8.05,NL,2022-08-01 05:45:31,overcast clouds
326,Poli,-3.3333,36.8,57.47,77,90,6.11,TZ,2022-08-01 05:45:32,overcast clouds
327,Karpogory,64.0019,44.4451,63.48,83,81,4.45,RU,2022-08-01 05:45:21,broken clouds
328,Husavik,66.0449,-17.3389,41.5,96,100,8.66,IS,2022-08-01 05:45:32,overcast clouds
329,Kamphaeng Phet,16.25,99.5,83.77,72,99,2.64,TH,2022-08-01 05:45:32,overcast clouds
330,Hami,42.8,93.45,96.3,18,72,6.78,CN,2022-08-01 05:45:33,broken clouds
331,Necochea,-38.5473,-58.7368,49.33,84,85,7.49,AR,2022-08-01 05:44:08,overcast clouds
332,Saiha,22.4833,92.9667,87.57,55,95,3.58,IN,2022-08-01 05:45:33,overcast clouds
333,Beloha,-25.1667,45.05,73.06,67,13,10.51,MG,2022-08-01 05:45:34,few clouds
334,Urdoma,61.7533,48.5442,68.63,66,48,4.63,RU,2022-08-01 05:45:34,scattered clouds
335,Shuangyang,43.5242,125.6736,86.95,68,20,5.95,CN,2022-08-01 05:45:34,few clouds
336,Shenjiamen,29.9576,122.298,85.24,76,100,4.21,CN,2022-08-01 05:45:35,overcast clouds
337,Beringovskiy,63.05,179.3167,50.0,63,94,1.83,RU,2022-08-01 05:45:35,overcast clouds
338,Dukat,62.55,155.55,60.46,52,37,14.54,RU,2022-08-01 05:40:24,scattered clouds
339,Bakel,14.905,-12.4568,75.61,87,100,9.51,SN,2022-08-01 05:45:36,overcast clouds
340,Noumea,-22.2763,166.4572,73.0,99,99,12.82,NC,2022-08-01 05:45:36,overcast clouds
341,Falam,22.9167,93.6833,70.32,78,100,1.7,MM,2022-08-01 05:45:37,overcast clouds
342,Farmington,36.7281,-108.2187,74.08,53,0,5.75,US,2022-08-01 05:45:37,clear sky
343,Fenoarivo,-18.933,47.4354,51.87,100,40,2.3,MG,2022-08-01 05:45:37,mist
344,Stornoway,58.2093,-6.3865,51.93,92,75,5.75,GB,2022-08-01 05:45:38,broken clouds
345,Comodoro Rivadavia,-45.8667,-67.5,39.06,56,0,4.61,AR,2022-08-01 05:39:10,clear sky
346,Solnechnyy,50.7214,136.6319,81.93,62,91,7.67,RU,2022-08-01 05:40:25,overcast clouds
347,Mapiripan,2.8892,-72.1256,72.39,97,100,2.24,CO,2022-08-01 05:45:38,overcast clouds
348,Lorengau,-2.0226,147.2712,82.89,78,99,10.0,PG,2022-08-01 05:41:27,overcast clouds
349,Taoudenni,22.6783,-3.9836,89.89,34,97,8.55,ML,2022-08-01 05:45:39,overcast clouds
350,Pendleton,45.6721,-118.7886,88.57,34,0,9.22,US,2022-08-01 05:45:39,clear sky
351,Salta,-24.7859,-65.4117,48.58,72,0,2.3,AR,2022-08-01 05:42:41,clear sky
352,Harper,4.375,-7.7169,74.03,80,99,8.79,LR,2022-08-01 05:42:53,overcast clouds
353,Svetlogorsk,52.6333,29.7333,70.0,59,84,9.86,BY,2022-08-01 05:45:14,broken clouds
354,Hornepayne,49.2138,-84.7705,64.11,76,100,11.25,CA,2022-08-01 05:45:40,overcast clouds
355,Mazabuka,-15.856,27.748,63.27,32,0,9.62,ZM,2022-08-01 05:44:45,clear sky
356,Skjervoy,70.0311,20.9714,59.0,74,52,0.54,NO,2022-08-01 05:45:40,broken clouds
357,Aden,12.7794,45.0367,85.05,74,12,11.3,YE,2022-08-01 05:45:41,few clouds
358,Labuhan,-6.8844,112.2051,85.86,60,86,10.09,ID,2022-08-01 05:45:41,overcast clouds
359,Donauworth,48.7,10.8,70.38,80,8,5.08,DE,2022-08-01 05:45:42,clear sky
360,Gelemso,8.8167,40.5167,62.04,82,100,4.34,ET,2022-08-01 05:45:42,light rain
361,Petauke,-14.2426,31.3253,67.26,46,0,10.25,ZM,2022-08-01 05:45:42,clear sky
362,Krasnoselkup,65.7,82.4667,59.13,44,2,24.99,RU,2022-08-01 05:45:43,clear sky
363,Talnakh,69.4865,88.3972,51.21,47,8,24.16,RU,2022-08-01 05:40:17,clear sky
364,Blackwater,-23.5833,148.8833,71.31,51,96,5.28,AU,2022-08-01 05:45:43,overcast clouds
365,Fairview,40.8126,-73.999,76.6,76,100,8.05,US,2022-08-01 05:45:43,light rain
366,Shirgaon,19.7,72.7,85.23,69,53,12.86,IN,2022-08-01 05:45:44,broken clouds
367,Hernani,43.2662,-1.9762,71.2,82,75,1.14,ES,2022-08-01 05:45:44,broken clouds
368,Astoria,46.1879,-123.8313,60.57,93,100,4.61,US,2022-08-01 05:45:45,overcast clouds
369,Togul,53.465,85.9128,73.94,63,80,6.04,RU,2022-08-01 05:45:45,broken clouds
370,Erzin,36.9559,36.2,82.29,67,20,3.87,TR,2022-08-01 05:45:45,few clouds
371,Leshukonskoye,64.8989,45.7622,58.96,98,100,2.8,RU,2022-08-01 05:46:46,light rain
372,San Patricio,28.017,-97.5169,84.09,69,21,11.65,US,2022-08-01 05:41:29,few clouds
373,Durango,24.8333,-104.8333,68.67,47,83,2.48,MX,2022-08-01 05:42:41,broken clouds
374,Buta,2.7858,24.73,70.23,98,99,1.95,CD,2022-08-01 05:46:47,light rain
375,Chara,56.9064,118.2631,73.83,50,91,5.41,RU,2022-08-01 05:42:50,light rain
376,Loandjili,-4.7561,11.8578,71.71,88,75,4.61,CG,2022-08-01 05:46:47,broken clouds
377,Suna,57.8338,50.0588,67.55,67,2,9.82,RU,2022-08-01 05:46:47,clear sky
378,Oruro,-17.9833,-67.15,41.83,25,2,4.29,BO,2022-08-01 05:42:42,clear sky
379,Skorodnoye,51.071,37.2276,70.02,49,53,12.41,RU,2022-08-01 05:46:48,broken clouds
380,Guangyuan,32.442,105.823,89.33,57,68,7.72,CN,2022-08-01 05:46:20,broken clouds
381,Conceicao Do Araguaia,-8.2578,-49.2647,71.19,74,24,0.83,BR,2022-08-01 05:46:49,few clouds
382,Pimenta Bueno,-11.6725,-61.1936,70.23,51,20,2.21,BR,2022-08-01 05:46:49,few clouds
383,Cap Malheureux,-19.9842,57.6142,74.46,68,3,8.01,MU,2022-08-01 05:46:49,clear sky
384,Hukuntsi,-24.0,21.75,57.6,30,82,6.82,BW,2022-08-01 05:46:50,broken clouds
385,Margate,51.3813,1.3862,63.9,86,99,1.01,GB,2022-08-01 05:46:30,overcast clouds
386,Palmares Do Sul,-30.2578,-50.5097,53.01,92,3,4.07,BR,2022-08-01 05:43:06,clear sky
387,Preobrazheniye,42.9019,133.9064,68.23,98,100,10.58,RU,2022-08-01 05:46:50,heavy intensity rain
388,Samarai,-10.6167,150.6667,81.3,78,10,12.77,PG,2022-08-01 05:46:51,clear sky
389,Vryburg,-26.9566,24.7284,49.03,39,55,6.49,ZA,2022-08-01 05:46:51,broken clouds
390,Manoel Urbano,-8.8389,-69.2597,76.62,71,71,2.93,BR,2022-08-01 05:46:51,broken clouds
391,Sao Filipe,14.8961,-24.4956,74.79,77,55,5.08,CV,2022-08-01 05:42:43,broken clouds
392,Zehdenick,52.9785,13.3317,68.92,96,99,6.24,DE,2022-08-01 05:44:09,overcast clouds
393,Pierre,44.3683,-100.351,69.85,71,0,4.0,US,2022-08-01 05:46:52,clear sky
394,Aswan,24.0934,32.907,87.1,20,0,4.61,EG,2022-08-01 05:46:52,clear sky
395,Hurricane,37.1753,-113.2899,81.7,66,89,4.25,US,2022-08-01 05:46:53,overcast clouds
396,Luleburgaz,41.4039,27.3592,79.43,38,8,7.27,TR,2022-08-01 05:46:53,clear sky
397,Olafsvik,64.8945,-23.7142,47.8,73,50,9.33,IS,2022-08-01 05:42:51,scattered clouds
398,Kokopo,-4.352,152.2633,86.23,60,72,8.48,PG,2022-08-01 05:46:54,broken clouds
399,Verkhnevilyuysk,63.4453,120.3167,70.99,79,98,5.17,RU,2022-08-01 05:46:54,overcast clouds
400,Oxelosund,58.6706,17.1015,62.98,67,0,5.75,SE,2022-08-01 05:46:54,clear sky
401,Marienburg,54.0359,19.0266,64.04,67,35,4.59,PL,2022-08-01 05:46:55,scattered clouds
402,Chippewa Falls,44.9369,-91.3929,71.78,92,20,5.75,US,2022-08-01 05:45:02,few clouds
403,Brigantine,39.4101,-74.3646,76.03,84,100,5.75,US,2022-08-01 05:46:56,overcast clouds
404,Cozumel,20.5083,-86.9458,81.25,85,22,8.57,MX,2022-08-01 05:46:56,few clouds
405,Rio Grande,-32.035,-52.0986,51.94,95,8,3.33,BR,2022-08-01 05:46:56,clear sky
406,Yumen,40.2833,97.2,85.95,27,71,14.07,CN,2022-08-01 05:37:41,broken clouds
407,Pingliang,35.5392,106.6861,85.68,48,95,15.7,CN,2022-08-01 05:46:57,overcast clouds
408,Altea,38.5989,-0.0514,79.65,69,1,1.99,ES,2022-08-01 05:46:57,clear sky
409,Puerto Carreno,6.189,-67.4859,74.48,97,100,2.66,CO,2022-08-01 05:46:58,moderate rain
410,Ayagoz,47.9714,80.4392,77.5,34,73,11.07,KZ,2022-08-01 05:46:58,broken clouds
411,Kuressaare,58.2481,22.5039,67.95,80,0,9.22,EE,2022-08-01 05:46:59,clear sky
412,Saint-Pierre,-21.3393,55.4781,76.91,63,0,5.75,RE,2022-08-01 05:46:59,clear sky
413,Alyangula,-13.8483,136.4192,78.19,67,63,6.29,AU,2022-08-01 05:48:00,broken clouds
414,Ryotsu,38.0833,138.4333,89.65,59,87,2.64,JP,2022-08-01 05:48:00,overcast clouds
415,Cuiaba,-15.5961,-56.0967,75.13,43,0,2.3,BR,2022-08-01 05:48:00,clear sky
416,Healdsburg,38.6105,-122.8692,66.24,81,0,5.75,US,2022-08-01 05:48:01,clear sky
417,At-Bashi,41.1702,75.8106,71.42,30,90,3.4,KG,2022-08-01 05:48:01,overcast clouds
418,Bambous Virieux,-20.3428,57.7575,74.21,83,75,18.41,MU,2022-08-01 05:39:07,light rain
419,Brae,60.3964,-1.353,53.2,81,96,11.39,GB,2022-08-01 05:48:02,overcast clouds
420,Camacha,33.0833,-16.3333,67.42,73,75,9.22,PT,2022-08-01 05:48:02,broken clouds
421,Kudahuvadhoo,2.6708,72.8944,81.63,75,100,19.24,MV,2022-08-01 05:48:02,overcast clouds
422,Kanniyakumari,8.0833,77.5667,81.52,79,100,18.34,IN,2022-08-01 05:48:03,overcast clouds
423,Provost,52.3501,-110.2683,57.65,95,83,4.07,CA,2022-08-01 05:48:03,broken clouds
424,Ridgecrest,35.6225,-117.6709,80.46,57,0,0.0,US,2022-08-01 05:45:17,clear sky
425,Inta,66.0317,60.1659,71.4,42,20,6.93,RU,2022-08-01 05:48:04,few clouds
426,Oranjestad,12.524,-70.027,82.35,83,20,20.71,AW,2022-08-01 05:48:04,few clouds
427,Balakhta,55.38,91.6,73.99,66,60,9.64,RU,2022-08-01 05:48:04,light rain
428,Abha,18.2164,42.5053,71.85,53,76,0.0,SA,2022-08-01 05:48:05,broken clouds
429,Nakasongola,1.3089,32.4564,66.45,88,99,2.35,UG,2022-08-01 05:48:05,overcast clouds
430,Khandyga,62.6667,135.6,86.52,39,95,3.44,RU,2022-08-01 05:48:06,overcast clouds
431,Dongsheng,39.8161,109.9776,84.56,35,59,16.49,CN,2022-08-01 05:48:06,broken clouds
432,Ganzhou,28.8184,115.4327,93.74,53,20,1.57,CN,2022-08-01 05:48:06,few clouds
433,Mnogovershinnyy,53.9353,139.9242,76.32,57,38,4.94,RU,2022-08-01 05:48:07,scattered clouds
434,Tilichiki,60.4667,166.1,56.55,69,38,8.43,RU,2022-08-01 05:41:34,scattered clouds
435,Fort-Shevchenko,44.5086,50.263,86.77,40,1,13.69,KZ,2022-08-01 05:48:07,clear sky
436,Egvekinot,66.3167,-179.1667,55.18,46,27,2.15,RU,2022-08-01 05:45:32,scattered clouds
437,Voi,-3.3945,38.563,71.8,64,29,11.1,KE,2022-08-01 05:48:08,scattered clouds
438,Mangrol,21.1167,70.1167,83.46,73,85,15.9,IN,2022-08-01 05:48:08,overcast clouds
439,Narsipatnam,17.6667,82.6167,93.34,55,98,3.44,IN,2022-08-01 05:48:08,overcast clouds
440,Camocim,-2.9022,-40.8411,74.66,90,25,12.55,BR,2022-08-01 05:48:09,scattered clouds
441,Bongandanga,1.5,21.05,72.39,88,95,2.73,CD,2022-08-01 05:48:09,overcast clouds
442,Kutum,14.2,24.6667,68.7,76,100,9.84,SD,2022-08-01 05:48:10,overcast clouds
443,Japura,-0.3167,102.35,88.21,65,95,2.35,ID,2022-08-01 05:48:10,overcast clouds
444,Beira,-19.8436,34.8389,62.69,94,20,4.61,MZ,2022-08-01 05:48:10,few clouds
445,Cervo,43.6702,-7.4101,67.86,84,100,14.67,ES,2022-08-01 05:48:11,overcast clouds
446,Kisangani,0.5167,25.2,69.19,99,100,1.45,CD,2022-08-01 05:41:35,moderate rain
447,San Juan,-31.5375,-68.5364,53.87,37,27,3.96,AR,2022-08-01 05:39:00,scattered clouds
448,Haines Junction,60.7522,-137.5108,58.95,72,100,3.44,CA,2022-08-01 05:48:11,overcast clouds
449,Port Augusta,-32.5,137.7667,63.99,36,1,10.98,AU,2022-08-01 05:46:36,clear sky
450,Xinyu,27.8043,114.9334,100.08,38,4,2.48,CN,2022-08-01 05:48:12,clear sky
451,Banjar,-8.19,114.9675,85.64,61,92,4.45,ID,2022-08-01 05:48:12,overcast clouds
452,Ust-Kuyga,70.0167,135.6,62.94,75,94,13.02,RU,2022-08-01 05:48:13,light rain
453,Narsaq,60.9167,-46.05,48.42,91,100,3.2,GL,2022-08-01 05:40:10,overcast clouds
454,Magadan,59.5667,150.8,56.53,88,100,11.12,RU,2022-08-01 05:48:13,overcast clouds
455,Ozinki,51.1786,49.6769,79.21,47,6,9.19,RU,2022-08-01 05:48:13,clear sky
456,Zhongshan,21.3226,110.5829,90.23,57,5,8.79,CN,2022-08-01 05:48:14,clear sky
457,Celarevo,45.2694,19.5253,70.79,48,0,6.26,RS,2022-08-01 05:48:14,clear sky
458,Rio Gallegos,-51.6226,-69.2181,37.45,70,0,10.36,AR,2022-08-01 05:48:15,clear sky
459,Ixtapa,20.7,-105.2,76.23,92,100,2.19,MX,2022-08-01 05:48:15,overcast clouds
460,Itarema,-2.9248,-39.9167,75.88,86,3,13.62,BR,2022-08-01 05:48:15,clear sky
461,Ballia,25.7557,84.1503,98.31,42,100,9.66,IN,2022-08-01 05:48:16,overcast clouds
462,Fairbanks,64.8378,-147.7164,66.2,74,100,5.75,US,2022-08-01 05:42:46,overcast clouds
463,Saldanha,-33.0117,17.9442,39.25,75,0,10.13,ZA,2022-08-01 05:49:16,clear sky
464,Kashi,39.4547,75.9797,79.81,29,20,8.95,CN,2022-08-01 05:49:17,few clouds
465,Seredka,58.1584,28.1858,56.95,94,100,8.75,RU,2022-08-01 05:49:17,overcast clouds
466,Benguela,-12.5763,13.4055,64.65,82,48,1.92,AO,2022-08-01 05:49:18,scattered clouds
467,Spanish Fork,40.115,-111.6549,82.11,32,0,5.75,US,2022-08-01 05:49:18,clear sky
468,Armizonskoye,55.9461,67.6736,66.34,80,82,12.15,RU,2022-08-01 05:49:18,broken clouds
469,Lenine,45.2986,35.7771,84.67,51,4,6.85,UA,2022-08-01 05:49:19,clear sky
470,Klaksvik,62.2266,-6.589,51.19,78,82,11.3,FO,2022-08-01 05:42:50,broken clouds
471,Pecos,31.4229,-103.4932,88.63,26,0,16.11,US,2022-08-01 05:49:19,clear sky
472,Capao Da Canoa,-29.7456,-50.0097,55.69,84,25,3.8,BR,2022-08-01 05:49:20,scattered clouds
473,Lata,40.1629,-8.3327,67.6,60,0,0.76,PT,2022-08-01 05:48:55,clear sky
474,Warmbad,-28.45,18.7333,46.26,39,17,6.85,NA,2022-08-01 05:49:20,few clouds
475,Vila Franca Do Campo,37.7167,-25.4333,70.21,85,2,3.06,PT,2022-08-01 05:40:22,clear sky
476,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,71.73,91,54,1.19,BR,2022-08-01 05:49:21,broken clouds
477,Ahuimanu,21.4447,-157.8378,80.31,70,20,16.11,US,2022-08-01 05:49:21,light rain
478,Alvorada,-12.48,-49.1247,72.82,28,0,4.38,BR,2022-08-01 05:49:21,clear sky
479,Buraydah,26.326,43.975,90.05,38,81,10.76,SA,2022-08-01 05:49:22,broken clouds
480,Grodkow,50.6984,17.3845,63.14,61,67,3.74,PL,2022-08-01 05:49:22,light rain
481,Ponnani,10.767,75.9252,81.72,79,100,10.18,IN,2022-08-01 05:49:22,overcast clouds
482,Middlesbrough,54.5762,-1.2348,58.48,92,20,5.75,GB,2022-08-01 05:49:23,few clouds
483,Arroyo,41.6096,-4.7969,62.15,84,0,5.75,ES,2022-08-01 05:49:23,clear sky
484,Zabol,32.25,67.25,81.07,23,0,9.13,AF,2022-08-01 05:49:24,clear sky
485,Atar,20.5169,-13.0499,83.52,62,5,10.22,MR,2022-08-01 05:49:24,clear sky
486,Roela,59.1667,26.5926,63.55,67,100,7.76,EE,2022-08-01 05:49:24,overcast clouds
487,Kota Bahru,6.1333,102.2386,91.35,59,20,10.36,MY,2022-08-01 05:49:25,few clouds
488,Capreol,46.706,-80.9225,61.27,82,0,5.75,CA,2022-08-01 05:45:09,clear sky
489,Kaya,13.0917,-1.0844,74.14,77,100,10.98,BF,2022-08-01 05:49:25,overcast clouds
490,Sorland,67.667,12.6934,53.46,79,93,15.19,NO,2022-08-01 05:49:26,light rain
491,Bhanpura,24.513,75.7469,87.17,61,53,15.93,IN,2022-08-01 05:49:26,broken clouds
492,Sumenep,-7.0167,113.8667,84.38,64,100,9.06,ID,2022-08-01 05:49:26,overcast clouds
493,Oranjemund,-28.55,16.4333,52.88,43,0,10.02,NA,2022-08-01 05:49:27,clear sky
494,Flin Flon,54.7682,-101.865,51.17,88,61,5.46,CA,2022-08-01 05:47:45,broken clouds
495,Iquique,-20.2208,-70.1431,59.04,75,49,1.14,CL,2022-08-01 05:47:51,scattered clouds
496,Raga,8.4596,25.678,69.84,93,100,4.72,SS,2022-08-01 05:49:27,overcast clouds
497,Ulladulla,-35.35,150.4667,61.7,52,0,13.06,AU,2022-08-01 05:49:28,clear sky
498,Zanjan,36.6736,48.4787,73.09,46,20,4.61,IR,2022-08-01 05:49:28,few clouds
499,Varhaug,58.6147,5.6457,53.85,70,46,20.38,NO,2022-08-01 05:49:29,scattered clouds
500,Paka,4.6374,103.4368,89.53,66,20,3.44,MY,2022-08-01 05:49:29,few clouds
501,Lapua,62.9693,23.0088,61.11,69,30,5.68,FI,2022-08-01 05:49:29,scattered clouds
502,Deputatskiy,69.3,139.9,74.12,50,99,15.37,RU,2022-08-01 05:49:30,overcast clouds
503,Sao Jose Da Coroa Grande,-8.8978,-35.1478,73.83,85,23,11.3,BR,2022-08-01 05:49:30,few clouds
504,Tete,-16.1564,33.5867,66.29,88,75,0.0,MZ,2022-08-01 05:49:30,broken clouds
505,Port Hedland,-20.3167,118.5667,84.25,37,19,9.22,AU,2022-08-01 05:47:41,few clouds
506,Miri,4.4148,114.0089,86.14,74,20,6.91,MY,2022-08-01 05:49:31,few clouds
507,Caravelas,-17.7125,-39.2481,69.4,88,59,5.17,BR,2022-08-01 05:50:08,broken clouds
508,Svetlaya,46.5389,138.3297,63.82,94,100,3.78,RU,2022-08-01 05:50:32,light rain
509,Del Rio,29.3627,-100.8968,89.71,36,0,14.97,US,2022-08-01 05:50:32,clear sky
510,Bismarck,46.8083,-100.7837,64.24,84,0,4.61,US,2022-08-01 05:48:40,clear sky
511,Caborca,30.5838,-111.101,79.3,66,98,3.87,MX,2022-08-01 05:50:32,overcast clouds
512,Denpasar,-8.65,115.2167,83.86,79,40,5.75,ID,2022-08-01 05:47:08,scattered clouds
513,Clearwater,27.9659,-82.8001,83.93,76,0,7.0,US,2022-08-01 05:44:12,clear sky
514,Great Yarmouth,52.6083,1.7305,62.94,80,86,5.12,GB,2022-08-01 05:50:33,overcast clouds
515,Trinidad,-14.8333,-64.9,70.81,64,0,1.23,BO,2022-08-01 05:50:33,clear sky
516,Namibe,-15.1961,12.1522,55.85,77,36,11.39,AO,2022-08-01 05:44:02,scattered clouds
517,Greystones,53.1408,-6.0631,56.91,97,93,1.52,IE,2022-08-01 05:50:34,overcast clouds
518,Spokane,47.6166,-117.3677,85.24,22,0,1.99,US,2022-08-01 05:50:34,clear sky
519,Tefe,-3.3542,-64.7114,73.33,95,79,2.06,BR,2022-08-01 05:50:35,broken clouds
520,Penzance,50.1186,-5.5371,59.68,80,95,10.65,GB,2022-08-01 05:50:35,overcast clouds
521,Kirakira,-10.4544,161.9205,81.25,80,20,9.26,SB,2022-08-01 05:50:35,few clouds
522,Batagay,67.6333,134.6333,83.84,34,96,10.65,RU,2022-08-01 05:50:36,overcast clouds
523,Charlton,42.1357,-71.9701,71.98,82,0,5.75,US,2022-08-01 05:50:36,clear sky
524,Motegi,36.5167,140.1833,94.06,41,81,2.91,JP,2022-08-01 05:50:37,broken clouds
525,Yukamenskoye,57.8865,52.2416,70.34,65,7,4.94,RU,2022-08-01 05:50:37,clear sky
